,Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
2430,2430,3493,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:47:35,1,13,71,0,0,6,6,1,1,1,2,2,35,36,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.201446407027342,24.309,6,80.0,BC,NCTL,ND,1.0,2.0,-1.0,1.0,0.1676699067466249,0.5569873738887574,0.0,-341.0,0.0,0.0,1.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,324.0,0.6450617283950617,1.0,0.0,3.5,2.0,7.8,7.8
2431,2431,3494,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:48:23,1,13,72,0,0,6,6,1,2,2,2,2,35,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0341878024644498,4.4,1,91.0,B,NCTL,ND,1.0,3.0,-2.0,2.0,0.024362339312463725,0.12586214774258128,-1.0,-341.0,0.0,0.0,1.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,324.0,0.6450617283950617,0.0,1.0,3.5,2.0,0.0,0.0
2432,2432,3496,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:49:21,1,13,74,0,0,6,6,1,4,1,2,2,35,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1355786305900852,31.943,8,86.0,C,NCTL,ND,1.0,4.0,-3.0,3.0,0.0698396506044806,0.49785431508616124,-2.0,-341.0,0.0,0.0,0.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,324.0,0.6450617283950617,1.0,0.0,3.5,2.0,0.0,0.0
2433,2433,3498,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:50:57,1,13,76,0,0,6,6,1,6,2,2,1,36,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0585679621521234,5.783,2,84.0,BW,NCTL,ND,2.0,4.0,-2.0,2.0,0.11065508166911023,0.12846657148478127,-2.0,-342.0,0.0,0.0,0.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,324.0,0.6450617283950617,0.0,1.0,3.5,2.0,23.4,23.4
2434,2434,3500,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:52:37,1,13,78,0,0,6,6,3,6,1,1,1,38,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0681926012281581,10.528,3,117.0,BC,NCTL,D,3.0,4.0,-1.0,1.0,0.1482301192435341,0.11966467931493395,-2.0,-343.0,0.0,0.0,0.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,324.0,0.6450617283950617,1.0,0.0,3.5,2.0,7.8,7.8
2435,2435,3501,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:53:05,1,13,79,0,0,6,6,4,6,1,1,2,38,41,2,2,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921999755995065,18.096,4,123.0,C,NCTL,D,3.0,5.0,-2.0,2.0,0.09602435403510193,0.26299847083339045,-2.0,-343.0,0.0,0.0,0.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,324.0,0.6450617283950617,1.0,0.0,3.5,2.0,0.0,0.0
2436,2436,3503,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:56:01,2,1,81,0,1,0,0,15,0,1,2,1,40,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0763667665279453,15.289,3,92.0,BC,NCTL,D,1.0,0.0,1.0,-1.0,0.07094864771260348,0.0,0.0,-344.0,0.0,0.0,0.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,324.0,0.6450617283950617,1.0,0.0,3.5,2.0,7.8,7.8
2437,2437,3505,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:57:09,2,1,83,0,1,0,0,30,15,1,1,2,40,43,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755669725765565,17.041,4,102.0,C,NCTL,D,1.0,1.0,0.0,0.0,0.1113559832912599,0.18161378638792183,0.0,-344.0,0.0,0.0,0.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,324.0,0.6450617283950617,1.0,0.0,3.5,2.0,0.0,0.0
2438,2438,3506,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:57:40,2,1,84,0,1,0,0,30,30,1,1,1,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259933034201358,5.478,1,123.0,C,NCTL,D,2.0,1.0,1.0,-1.0,0.08416028118550217,0.025334769080351156,0.0,-344.0,0.0,0.0,0.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,324.0,0.6450617283950617,1.0,0.0,3.5,2.0,0.0,0.0
2439,2439,3507,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:58:01,2,1,85,0,1,0,0,40,30,1,1,2,41,44,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1834374872914096,29.909,8,100.0,BC,NCTL,ND,2.0,2.0,0.0,0.0,0.24567545113754344,0.4006794029823103,0.0,-344.0,0.0,0.0,0.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,325.0,0.6461538461538462,1.0,0.0,3.5,2.0,7.8,7.8
2440,2440,3508,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:58:36,2,1,86,0,1,0,0,40,40,1,1,1,42,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1215957922704659,18.839,5,111.0,W,NCTL,ND,3.0,2.0,1.0,-1.0,0.32523960889060777,0.13252347767543643,0.0,-345.0,0.0,0.0,0.0,6.0,0.0,25.0,2.0,147.0,10.0,0.8,325.0,0.6461538461538462,1.0,0.0,3.5,2.0,31.2,31.2
2441,2441,3509,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,00:59:08,2,1,87,0,1,0,0,AD,40,1,1,1,43,44,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971681871788963,31.664,3,103.0,C,NCTL,ND,4.0,2.0,2.0,-2.0,0.29419895207572083,0.08856270926770206,0.0,-345.0,0.0,0.0,1.0,7.0,0.0,25.0,2.0,147.0,10.0,0.8,325.0,0.6461538461538462,1.0,0.0,3.5,2.0,0.0,0.0
2442,2442,3512,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:01:01,2,2,90,0,1,1,0,15,15,2,1,1,45,45,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1611245916306307,19.823,6,102.0,W,NCTL,D,1.0,0.0,1.0,-1.0,0.1387659798026968,0.0,0.0,-346.0,0.0,0.0,1.0,7.0,0.0,25.0,2.0,147.0,10.0,0.8,326.0,0.6441717791411042,0.0,1.0,3.5,2.0,31.2,31.2
2443,2443,3513,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:01:33,2,2,91,0,1,1,0,30,15,2,1,2,45,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1251813092220308,18.78,3,116.0,C,NCTL,D,1.0,1.0,0.0,0.0,0.17633396438595364,0.28758830908226146,-1.0,-346.0,0.0,0.0,1.0,7.0,0.0,25.0,2.0,147.0,10.0,0.8,326.0,0.6441717791411042,0.0,1.0,3.5,2.0,0.0,0.0
2444,2444,3514,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:02:01,2,2,92,0,1,1,0,30,30,2,1,2,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392441269367891,5.118,1,117.0,W,NCTL,D,1.0,2.0,-1.0,1.0,0.03776218303245324,0.1254432567397853,-1.0,-346.0,0.0,0.0,1.0,7.0,0.0,25.0,2.0,147.0,10.0,0.8,326.0,0.6441717791411042,0.0,1.0,3.5,2.0,31.2,31.2
2445,2445,3515,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:02:19,2,2,93,0,1,1,0,30,40,2,1,2,45,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198389567433474,3.521,1,122.0,BW,CTL,ND,1.0,3.0,-2.0,2.0,0.014336213033758528,0.07406458549737523,-1.0,-346.0,0.0,0.0,1.0,7.0,0.0,25.0,3.0,148.0,10.0,0.8,326.0,0.6441717791411042,0.0,1.0,2.0,3.5,23.4,23.4
2446,2446,3518,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:04:30,2,3,96,0,1,1,1,15,15,1,2,2,46,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2303677696593419,31.73,8,99.0,BC,NCTL,D,0.0,1.0,-1.0,1.0,0.0,0.18723488646254524,0.0,-346.0,0.0,0.0,0.0,7.0,0.0,25.0,3.0,148.0,10.0,0.8,327.0,0.6452599388379205,1.0,0.0,3.5,2.0,7.8,7.8
2447,2447,3520,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:06:05,2,3,98,0,1,1,1,15,40,1,1,2,46,52,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.0901191557429272,20.548,4,117.0,C,CTL,ND,0.0,2.0,-2.0,2.0,0.0,0.08266908738202117,-1.0,-346.0,0.0,0.0,0.0,7.0,1.0,26.0,3.0,148.0,11.0,0.7272727272727273,327.0,0.6452599388379205,1.0,0.0,2.0,3.5,0.0,0.0
2448,2448,3521,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:07:42,2,4,99,0,1,1,2,0,0,2,1,2,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252884002765388,4.75,1,109.0,B,NCTL,D,0.0,1.0,-1.0,1.0,0.0,0.024664670223244565,0.0,-346.0,0.0,0.0,0.0,7.0,1.0,26.0,3.0,148.0,11.0,0.7272727272727273,327.0,0.6452599388379205,0.0,1.0,3.5,2.0,0.0,0.0
2449,2449,3522,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:08:13,2,4,100,0,1,1,2,0,15,2,2,2,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021316542178964,4.513,1,90.0,BW,CTL,D,0.0,2.0,-2.0,2.0,0.0,0.02087163117272679,0.0,-346.0,0.0,0.0,0.0,7.0,1.0,26.0,3.0,148.0,11.0,0.7272727272727273,327.0,0.6452599388379205,0.0,1.0,2.0,3.5,23.4,23.4
2450,2450,3523,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:08:40,2,4,101,0,1,1,2,0,30,2,2,2,46,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.076603993547425,9.277,1,90.0,C,NCTL,ND,0.0,3.0,-3.0,3.0,0.0,0.07115336187358343,0.0,-346.0,0.0,0.0,0.0,7.0,1.0,26.0,2.0,148.0,11.0,0.7272727272727273,328.0,0.6463414634146342,0.0,1.0,3.5,2.0,0.0,0.0
2451,2451,3524,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:09:13,2,4,102,0,1,1,2,0,40,2,1,2,46,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266982065637326,4.797,1,119.0,W,CTL,ND,0.0,4.0,-4.0,4.0,0.0,0.026003947794054415,0.0,-346.0,0.0,0.0,0.0,7.0,1.0,26.0,3.0,149.0,11.0,0.7272727272727273,328.0,0.6463414634146342,0.0,1.0,2.0,3.5,31.2,31.2
2452,2452,3525,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:09:45,2,5,103,0,1,1,3,0,0,1,1,1,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214724342203364,5.034,1,107.0,W,CTL,D,1.0,0.0,1.0,-1.0,0.02102106087348873,0.0,0.0,-346.0,0.0,0.0,0.0,7.0,0.0,26.0,3.0,149.0,11.0,0.7272727272727273,328.0,0.6463414634146342,1.0,0.0,2.0,3.5,31.2,31.2
2453,2453,3526,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:10:03,2,5,104,0,1,1,3,15,0,1,1,1,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054765551925605,3.365,1,91.0,C,NCTL,ND,2.0,0.0,2.0,-2.0,0.005446725897563744,0.0,0.0,-346.0,0.0,0.0,0.0,7.0,0.0,26.0,3.0,149.0,11.0,0.7272727272727273,328.0,0.6463414634146342,1.0,0.0,3.5,2.0,0.0,0.0
2454,2454,3527,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:10:21,2,5,105,0,1,1,3,30,0,1,1,1,49,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1793368488118314,29.411,7,110.0,BW,NCTL,ND,3.0,0.0,3.0,-3.0,0.1520658402156358,0.0,0.0,-347.0,0.0,0.0,0.0,7.0,0.0,26.0,3.0,149.0,11.0,0.7272727272727273,328.0,0.6463414634146342,1.0,0.0,3.5,2.0,23.4,23.4
2455,2455,3528,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:10:57,2,5,106,0,1,1,3,40,0,1,1,1,50,56,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0630278301183423,10.703,3,109.0,BW,CTL,ND,4.0,0.0,4.0,-4.0,0.059290856111759264,0.0,0.0,-347.0,0.0,0.0,1.0,8.0,0.0,26.0,3.0,149.0,12.0,0.75,328.0,0.6463414634146342,1.0,0.0,2.0,3.5,23.4,23.4
2456,2456,3531,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:13:15,2,6,109,0,1,2,3,15,15,2,2,2,51,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323238758828234,7.515,1,95.0,C,NCTL,D,0.0,1.0,-1.0,1.0,0.0,0.031311758487791094,0.0,-347.0,0.0,0.0,1.0,8.0,0.0,26.0,2.0,149.0,12.0,0.75,328.0,0.6463414634146342,0.0,1.0,3.5,2.0,0.0,0.0
2457,2457,3532,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:13:45,2,6,110,0,1,2,3,15,30,2,1,2,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032459434179669,5.604,1,124.0,BW,CTL,D,0.0,2.0,-2.0,2.0,0.0,0.0314389438510573,0.0,-347.0,0.0,0.0,1.0,8.0,0.0,26.0,2.0,149.0,12.0,0.75,328.0,0.6463414634146342,0.0,1.0,2.0,3.5,23.4,23.4
2458,2458,3533,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:14:03,2,6,111,0,1,2,3,15,40,2,1,1,52,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0530575173853515,8.242,2,130.0,C,NCTL,ND,1.0,2.0,-1.0,1.0,0.10076850791035348,0.11698861479846458,0.0,-348.0,0.0,0.0,1.0,8.0,0.0,26.0,2.0,149.0,12.0,0.75,328.0,0.6463414634146342,0.0,1.0,3.5,2.0,0.0,0.0
2459,2459,3534,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:14:26,2,6,112,0,1,2,3,30,40,2,1,2,52,60,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0200151825292467,5.852,1,128.0,BW,NCTL,ND,1.0,3.0,-2.0,2.0,0.014461060127002986,0.07470957788064472,0.0,-348.0,0.0,0.0,1.0,8.0,0.0,26.0,3.0,150.0,12.0,0.75,329.0,0.6474164133738601,0.0,1.0,3.5,2.0,23.4,23.4
2460,2460,3535,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:14:58,2,7,113,0,1,2,4,0,0,1,1,1,53,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224823435318358,5.049,1,114.0,BC,CTL,ND,1.0,0.0,1.0,-1.0,0.021988001723509266,0.0,0.0,-348.0,0.0,0.0,0.0,8.0,0.0,26.0,3.0,150.0,12.0,0.75,329.0,0.6474164133738601,1.0,0.0,2.0,3.5,7.8,7.8
2461,2461,3536,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:15:16,2,7,114,0,1,2,4,15,0,1,2,1,54,60,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1569222844284183,23.725,7,90.0,B,NCTL,ND,2.0,0.0,2.0,-2.0,0.13563770578241244,0.0,0.0,-348.0,0.0,0.0,0.0,8.0,0.0,26.0,3.0,150.0,13.0,0.7692307692307693,329.0,0.6474164133738601,1.0,0.0,3.5,2.0,0.0,0.0
2462,2462,3538,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:16:33,2,7,116,0,1,2,4,40,0,1,1,1,56,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148843009936422,3.948,1,111.0,BW,NCTL,D,3.0,0.0,3.0,-3.0,0.014666007720357322,0.0,0.0,-348.0,0.0,0.0,1.0,9.0,0.0,26.0,3.0,150.0,13.0,0.7692307692307693,329.0,0.6474164133738601,1.0,0.0,3.5,2.0,23.4,23.4
2463,2463,3539,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:18:04,2,8,117,0,1,3,4,0,0,2,1,1,57,60,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1446813702232645,20.4,6,124.0,BC,NCTL,ND,1.0,0.0,1.0,-1.0,0.12639444826034435,0.0,0.0,-348.0,0.0,0.0,1.0,9.0,0.0,26.0,3.0,150.0,13.0,0.7692307692307693,330.0,0.6454545454545455,0.0,1.0,3.5,2.0,7.8,7.8
2464,2464,3540,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:18:30,2,8,118,0,1,3,4,15,0,2,1,1,58,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1027192994347219,18.146,2,124.0,W,NCTL,D,2.0,0.0,2.0,-2.0,0.09315090384958172,0.0,0.0,-348.0,0.0,0.0,1.0,9.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,330.0,0.6454545454545455,0.0,1.0,3.5,2.0,31.2,31.2
2465,2465,3541,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:19:11,2,8,119,0,1,3,4,30,0,2,2,2,58,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422806327861297,5.139,1,99.0,C,NCTL,D,2.0,1.0,1.0,-1.0,0.09419016918054426,0.08113099573405479,0.0,-348.0,0.0,0.0,1.0,9.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,330.0,0.6454545454545455,0.0,1.0,3.5,2.0,0.0,0.0
2466,2466,3542,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:19:42,2,8,120,0,1,3,4,30,15,2,1,2,58,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239328173080833,4.311,1,124.0,W,CTL,D,2.0,2.0,0.0,0.0,0.03704600275401567,0.06041942814241431,0.0,-348.0,0.0,0.0,1.0,9.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,330.0,0.6454545454545455,0.0,1.0,2.0,3.5,31.2,31.2
2467,2467,3543,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:20:01,2,8,121,0,1,3,4,30,30,2,1,2,58,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208353102251623,3.105,1,131.0,C,NCTL,ND,2.0,3.0,-1.0,1.0,0.024949103014289927,0.06123018086208261,0.0,-348.0,0.0,0.0,0.0,9.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,330.0,0.6454545454545455,0.0,1.0,3.5,2.0,0.0,0.0
2468,2468,3545,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:20:56,2,9,123,0,1,3,5,0,0,1,2,1,59,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617942496170477,11.855,3,92.0,C,NCTL,ND,1.0,0.0,1.0,-1.0,0.05819795091123798,0.0,0.0,-348.0,0.0,0.0,0.0,9.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,330.0,0.6454545454545455,1.0,0.0,3.5,2.0,0.0,0.0
2469,2469,3546,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:21:33,2,9,124,0,1,3,5,15,0,1,2,1,60,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339912429340237,6.875,1,90.0,C,NCTL,D,2.0,0.0,2.0,-2.0,0.032873820901588226,0.0,0.0,-348.0,0.0,0.0,0.0,9.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,330.0,0.6454545454545455,1.0,0.0,3.5,2.0,0.0,0.0
2470,2470,3547,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:22:05,2,9,125,0,1,3,5,30,0,1,1,1,61,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127085903292711,4.438,1,108.0,BC,NCTL,D,3.0,0.0,3.0,-3.0,0.012549108845950483,0.0,0.0,-348.0,0.0,0.0,0.0,9.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,330.0,0.6454545454545455,1.0,0.0,3.5,2.0,7.8,7.8
2471,2471,3548,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:22:24,2,9,126,0,1,3,5,40,0,1,2,2,61,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0915425178598055,14.988,4,90.0,C,CTL,ND,3.0,1.0,2.0,-2.0,0.23543960394246266,0.14567110426224358,0.0,-348.0,0.0,0.0,0.0,9.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,331.0,0.6465256797583081,1.0,0.0,2.0,3.5,0.0,0.0
2472,2472,3549,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:23:00,2,9,127,0,1,3,5,40,15,1,1,2,61,66,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1399164960891431,30.597,8,115.0,BW,NCTL,D,3.0,2.0,1.0,-1.0,0.24548551857819847,0.27278257801801803,0.0,-348.0,0.0,0.0,0.0,9.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,332.0,0.6475903614457831,1.0,0.0,3.5,2.0,23.4,23.4
2473,2473,3550,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:23:32,2,9,128,0,1,3,5,40,30,1,1,1,62,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576190540742046,15.921,3,111.0,C,NCTL,ND,4.0,2.0,2.0,-2.0,0.1809785421249653,0.05447996975115194,0.0,-348.0,0.0,0.0,1.0,10.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,332.0,0.6475903614457831,1.0,0.0,3.5,2.0,0.0,0.0
2474,2474,3551,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:25:10,2,10,129,0,1,4,5,0,0,2,1,1,63,66,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0497905624313735,7.902,2,130.0,C,NCTL,ND,1.0,0.0,1.0,-1.0,0.04742904367139269,0.0,0.0,-349.0,0.0,0.0,1.0,10.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,333.0,0.6456456456456456,0.0,1.0,3.5,2.0,0.0,0.0
2475,2475,3552,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:25:33,2,10,130,0,1,4,5,15,0,2,1,2,63,67,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0539522021445322,7.154,3,115.0,C,NCTL,ND,1.0,1.0,0.0,0.0,0.08113481527569738,0.13232518428365883,0.0,-349.0,0.0,0.0,1.0,10.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,334.0,0.6467065868263473,0.0,1.0,3.5,2.0,0.0,0.0
2476,2476,3553,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:25:57,2,10,131,0,1,4,5,15,15,2,2,1,64,67,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1290514985969716,17.375,6,90.0,C,NCTL,ND,2.0,1.0,1.0,-1.0,0.3796990654627584,0.11430080802987187,0.0,-349.0,0.0,0.0,1.0,10.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,335.0,0.6447761194029851,0.0,1.0,3.5,2.0,0.0,0.0
2477,2477,3554,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:26:43,2,10,132,0,1,4,5,30,15,2,1,2,64,68,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1168309181363445,18.992,5,129.0,W,CTL,ND,2.0,2.0,0.0,0.0,0.1658018426638177,0.2704111583973937,0.0,-349.0,0.0,0.0,1.0,10.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,336.0,0.6458333333333334,0.0,1.0,2.0,3.5,31.2,31.2
2478,2478,3555,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:27:16,2,10,133,0,1,4,5,30,30,2,1,1,65,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0331982268974773,5.216,2,133.0,BC,NCTL,ND,3.0,2.0,1.0,-1.0,0.09639455246792107,0.03927732346496843,0.0,-350.0,0.0,0.0,0.0,10.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,336.0,0.6458333333333334,0.0,1.0,3.5,2.0,7.8,7.8
2479,2479,3556,2023-wimbledon-1315,Lorenzo Musetti,Hubert Hurkacz,01:27:43,2,10,134,0,1,4,5,40,30,2,1,2,65,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0712291070774986,9.143,3,123.0,C,NCTL,ND,3.0,3.0,0.0,0.0,0.10538871930551426,0.17188159800615388,0.0,-350.0,0.0,0.0,0.0,10.0,0.0,26.0,2.0,150.0,13.0,0.7692307692307693,337.0,0.6468842729970327,0.0,1.0,3.5,2.0,0.0,0.0
